PlantNumAuto,TranLetter2,AsclepTransID,PlantID Code from 2012,2013 Plant ID Code,2014 Plant ID Code,Sample Date if diff from TransMetadata,Trimb in 2012?,2012 Trimb Pt name,new 2014 id in trimb,VISITED PREV in 2014?,CODE FOR PREV VISIT,VISITED AGAIN IN 2014?,CODE FOR LATER VISIT,Comments2,TRIMBLED IN 2014?,which trimble?,FileName?,Northing,Easting,TRIMBSBUD,TRIMBSFLOW,TRIMBSDONE,TRIMBS NOflow,DEAD STEMS,Comments 3,Comments 3G,Ascl within 1 m?,Ascl within 2 m,Grazing lawn?,Shrubs within 1 m?,Bflies nectaring?,Monarch immatures2?,Crab spiders?,Other insects?,Comments 4,total # bitten stems,# of bitten stems flower this year,# bitten stems w axillary,# of UNbit stems w axillary,# of axillary shoots,# of BITTEN Axillary shoots,Comments 5 damage,Comments 6,Photo Exposure,Comments 12,Comments 13,Comments 14,Comments 15,Comments 16
3662,BB,354,,RIN-E1-13-R1-023,,,NO,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3663,BB,354,,RIN-E1-13-R1-024,,,NO,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3664,BB,354,,RIN-E1-13-R1-025,,,NO,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3665,BB,354,,RIN-E1-13-R1-026,,,NO,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3666,BB,354,,RIN-E1-13-R1-027,,,NO,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3667,BB,354,,RIN-E1-13-R1-028,,,NO,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3668,BB,354,,RIN-E1-13-R1-029,,,NO,,,NO,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3669,Accidental Row,354,,ACCIDENTAL ROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3670,BC,355,,RIN-E2-13-R1-001,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3671,BC,355,,RIN-E2-13-R1-002,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3672,BC,355,,RIN-E2-13-R1-003,,,,,,,,,,also seen from E1,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3673,BC,355,,RIN-E2-13-R1-004,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3674,BC,355,,RIN-E2-13-R1-005,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3675,BC,355,,RIN-E2-13-R1-006,,,,,,,,,,count validated,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3676,BC,355,,RIN-E2-13-R1-007,,,,,,,,,,coral hairstreak nectared on it,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3677,BC,355,,RIN-E2-13-R1-008,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3678,BC,355,,RIN-E2-13-R1-009,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3679,BC,355,,RIN-E2-13-R1-010,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3680,BC,355,,RIN-E2-13-R1-011,,,,,,,,,,"count validated, 2 regals nectaring on it",no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3681,BC,355,,RIN-E2-13-R1-012,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3682,BC,355,,RIN-E2-13-R1-013,,,,,,,,,,"early full, early full",no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3683,BC,355,,RIN-E2-13-R1-014,,,,,,,,,,"early full; actually 1 plant with 11 stems (7 blooming, 3 in bud, 1 won't bloom this year)",no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3684,BC,355,,RIN-E2-13-R1-015,,,,,,,,,,validated,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,BC,355,,RIN-E2-13-R1-016,,,,,,,,,,validated,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3686,BC,355,,RIN-E2-13-R1-017,,,,,,,,,,"early full, validated, 2 pearl cresents nectaring",no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3687,BC,355,,RIN-E2-13-R1-018,,,,,,,,,,1 pearl cresent nectaring,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3688,BC,355,,RIN-E2-13-R1-019,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3689,BC,355,,RIN-E2-13-R1-020,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3690,BC,355,,RIN-E2-13-R1-021,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3691,BC,355,,RIN-E2-13-R1-022,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3692,BC,355,,RIN-E2-13-R1-023,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3693,BC,355,,RIN-E2-13-R1-024,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3694,BC,355,,RIN-E2-13-R1-025,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3695,BC,355,,RIN-E2-13-R1-026,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3696,BC,355,,RIN-E2-13-R1-027,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3697,BC,355,,RIN-E2-13-R1-028,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3698,BC,355,,RIN-E2-13-R1-029,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3699,BC,355,,RIN-E2-13-R1-030,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3700,BC,355,,RIN-E2-13-R1-031,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3701,BC,355,RINE2005,RIN-E2-13-R1-032,,,,'005 (?),,,,,,,yes,PBG#3/EEOB,RINATBEN/RINEZAT,,,0,1,0,1,,don't know if plant was seen during distance sampling or not,,,,,,,,,,,,,,,,,,,,,,,,
3702,BC,355,RINE2014,RIN-E2-13-R1-033,,,,C,,,,,,,yes,PBG#3/EEOB,RINATBEN/RINEZAT,,,0,1,0,1,,don't know if plant was seen during distance sampling or not,,,,,,,,,,,,,,,,,,,,,,,,
3703,BC,355,RINE2028,RIN-E2-13-R1-034,,,,'028 (?),,,,,,,yes,PBG#3,RINATBEN/RINEZAT,,,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
3704,BC,355,RINE2007,RIN-E2-13-R1-035,,,,A,,,,,,,yes,PBG#3,RINATBEN/RINEZAT,,,1,2,0,0,,"Also known as ""A"" in PBG#3",,,,,,,,,,,,,,,,,,,,,,,,
3705,BC,355,RINE2013,RIN-E2-13-R1-036,,,,B,,,,,,,yes,PBG#3,RINATBEN/RINEZAT,,,0,2,0,0,,"Also known as ""B"" in PGB #3",,,,,,,,,,,,,,,,,,,,,,,,
3706,BD,356,RINS2008,RIN-S2-13-R1-001,,,,,,,,,,,yes,PBG#3,rins2at,,,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
3707,BD,356,RINS2001,RIN-S2-13-R1-002,,,,,,,,,,,yes,PBG#3,rins2at,,,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
3708,BD,356,RINS2002,RIN-S2-13-R1-003,,,,,,,,,,,yes,PBG#3,rins2at,,,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
3709,BD,356,RINS2005,RIN-S2-13-R1-004,,,,,,,,,,,yes,PBG#3,rins2at,,,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,
3710,BD,356,RINS2006,RIN-S2-13-R1-005,,,,,,,,,,,yes,PBG#3,rins2at,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
3711,BD,356,RINS2009,RIN-S2-13-R1-006,,,,,,,,,,,yes,PBG#3,rins2at,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
3712,BD,356,RINS2007,RIN-S2-13-R1-007,,,,,,,,,,,yes,PBG#3,rins2at,,,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
3713,BD,356,RINS2003,RIN-S2-13-R1-008,,,,,,,,,,,yes,PBG#3,rins2at,,,1,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
3714,BD,356,RINS2004,RIN-S2-13-R1-009,,,,,,No,,yes,RIN-S2-13-R2-001,,yes,PBG#3,rins2at,,,0,11,0,0,,Revisited this plant on 7/10 (Transect BR); but why???,,,,,,,,,,,,,,,,,,,,,,,,
3715,BE,357,RINS1020,RIN-S1-13-R1-001,,,,,,,,,,,yes,PBG#3,RINZAT,,,0,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
3716,BE,357,RINS1011,RIN-S1-13-R1-002,,,,,,,,,,,yes,PBG#3,RINZAT,,,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
3717,BE,357,RINS1010,RIN-S1-13-R1-003,,,,,,,,,,,yes,PBG#3,RINZAT,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
3718,BE,357,RINS1015,RIN-S1-13-R1-004,,,,S1015,,,,,,,yes,PBG#3,RINZAT,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
3719,BE,357,RINS1018,RIN-S1-13-R1-005,,,,,,,,,,,yes,PBG#3,RINZAT,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
3720,BE,357,RINS1019,RIN-S1-13-R1-006,,,,,,,,,,,yes,PBG#3,RINZAT,,,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
3721,BE,357,RINS1054,RIN-S1-13-R1-007,,,,,,,,,,,yes,PBG#3,RINZAT,,,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
3722,BF,358,,RIN-S1-13-R2-001,,,,,,,,,,"just over the hill, couldn't really count well",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3723,BF,358,,RIN-S1-13-R2-002,,,,,,,,,,"very short, hard to see",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3724,BF,358,,RIN-S1-13-R2-003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3725,BF,358,,RIN-S1-13-R2-004,,,,,,,,,,Stem Count Validation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3726,BF,358,,RIN-S1-13-R2-005,,,,,,,,,,Stem Count Validation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3727,BF,358,,RIN-S1-13-R2-006,,,,,,,,,,Stem Count Validation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3728,BF,358,,RIN-S1-13-R2-007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3729,BF,358,,RIN-S1-13-R2-008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3730,BF,358,,RIN-S1-13-R2-009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3731,BF,358,,RIN-S1-13-R2-010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3732,BF,358,,RIN-S1-13-R2-011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3733,BF,358,,RIN-S1-13-R2-012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3734,BF,358,,RIN-S1-13-R2-013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3735,BF,358,,RIN-S1-13-R2-014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3736,BF,358,,RIN-S1-13-R2-015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3737,BF,358,,RIN-S1-13-R2-016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3738,BF,358,,RIN-S1-13-R2-017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3739,BF,358,,RIN-S1-13-R2-018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3740,BF,358,,RIN-S1-13-R2-019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3741,BF,358,,RIN-S1-13-R2-020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3742,BF,358,,RIN-S1-13-R2-021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3743,BF,358,,RIN-S1-13-R2-022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3744,BF,358,,RIN-S1-13-R2-023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3745,BF,358,,RIN-S1-13-R2-024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3746,BF,358,,RIN-S1-13-R2-025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3747,BF,358,,RIN-S1-13-R2-026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3748,BF,358,,RIN-S1-13-R2-027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3749,BF,358,,RIN-S1-13-R2-028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3750,BF,358,,RIN-S1-13-R2-029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3751,BF,358,,RIN-S1-13-R2-030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3752,BF,358,,RIN-S1-13-R2-031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3753,BF,358,,RIN-S1-13-R2-032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3754,BF,358,,RIN-S1-13-R2-033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3755,BF,358,,RIN-S1-13-R2-034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3756,BF,358,,RIN-S1-13-R2-035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3757,BF,358,,RIN-S1-13-R2-036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3758,BF,358,,RIN-S1-13-R2-037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3759,BF,358,,RIN-S1-13-R2-038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3760,BF,358,,RIN-S1-13-R2-039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3761,BF,358,,Accidental Row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3762,BG,359,,RIN-S2-13-R2-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3763,BG,359,,RIN-S2-13-R2-002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3764,BG,359,,RIN-S2-13-R2-003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3765,BG,359,,RIN-S2-13-R2-004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3766,BG,359,,RIN-S2-13-R2-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3767,BG,359,,RIN-S2-13-R2-006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3768,BG,359,,RIN-S2-13-R2-007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,BG,359,,RIN-S2-13-R2-008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3770,BG,359,,RIN-S2-13-R2-009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3771,BG,359,,RIN-S2-13-R2-010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3772,BG,359,,RIN-S2-13-R2-011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3773,BG,359,,RIN-S2-13-R2-012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3774,BG,359,,RIN-S2-13-R2-013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3775,BG,359,,RIN-S2-13-R2-014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3776,BG,359,,RIN-S2-13-R2-015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3777,BG,359,,RIN-S2-13-R2-016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3778,BG,359,,RIN-S2-13-R2-017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3779,BG,359,,RIN-S2-13-R2-018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3780,BG,359,,RIN-S2-13-R2-019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3781,BG,359,,RIN-S2-13-R2-020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3782,BG,359,,RIN-S2-13-R2-021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3783,BG,359,,RIN-S2-13-R2-022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3784,BG,359,,RIN-S2-13-R2-023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3785,BG,359,,RIN-S2-13-R2-024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3786,BG,359,,RIN-S2-13-R2-025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3787,BG,359,,RIN-S2-13-R2-026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3788,BG,359,,RIN-S2-13-R2-027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3789,BG,359,,RIN-S2-13-R2-028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3790,BG,359,,RIN-S2-13-R2-029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3791,BG,359,,RIN-S2-13-R2-030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3792,BG,359,,RIN-S2-13-R2-031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3793,BG,359,,RIN-S2-13-R2-032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3794,BG,359,,RIN-S2-13-R2-033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3795,BG,359,,RIN-S2-13-R2-034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3796,BG,359,,RIN-S2-13-R2-035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3797,BG,359,,RIN-S2-13-R2-036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3798,BG,359,,RIN-S2-13-R2-037,,,,,,,,,,Stem Count Validated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3799,BG,359,,RIN-S2-13-R2-038,,,,,,,,,,Stem Count Validated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3800,BG,359,,RIN-S2-13-R2-039,,,,,,,,,,1 pearl cresent nectaring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3801,BG,359,,RIN-S2-13-R2-040,,,,,,,,,,Stem Count Validated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3802,BG,359,,RIN-S2-13-R2-041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3803,BG,359,,RIN-S2-13-R2-042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3804,BG,359,,RIN-S2-13-R2-043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3805,BG,359,,RIN-S2-13-R2-044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3806,BG,359,,RIN-S2-13-R2-045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3807,BG,359,,RIN-S2-13-R2-046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3808,BG,359,,RIN-S2-13-R2-047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3809,BG,359,,RIN-S2-13-R2-048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3810,BG,359,,RIN-S2-13-R2-049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3811,BG,359,,RIN-S2-13-R2-050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3812,BG,359,,RIN-S2-13-R2-051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3813,BG,359,,RIN-S2-13-R2-052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3814,BG,359,,RIN-S2-13-R2-053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3815,BG,359,,RIN-S2-13-R2-054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3816,BG,359,,RIN-S2-13-R2-055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3817,BG,359,,RIN-S2-13-R2-056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3818,BG,359,,RIN-S2-13-R2-057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3819,BG,359,,RIN-S2-13-R2-058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3820,BG,359,,RIN-S2-13-R2-059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3821,BG,359,,RIN-S2-13-R2-060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3822,BG,359,,RIN-S2-13-R2-061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3823,BG,359,,RIN-S2-13-R2-062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3824,BH,360,RINW1033,RIN-W1-13-R1-001,,,yes,?,,,,,,,yes,,,,,0,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
3825,BH,360,RINW1018,RIN-W1-13-R1-002,,,yes,?,,,,,,,yes,,,,,0,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
3826,BH,360,RINW1009,RIN-W1-13-R1-003,,,yes,?,,,,,,,yes,,,,,0,27,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,
3827,BH,360,RINW1002,RIN-W1-13-R1-004,,,yes,?,,,,,,,yes,,,,,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
3828,BH,360,RINW1003,RIN-W1-13-R1-005,,,yes,?,,,,,,,yes,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
3829,BH,360,RINW1020,RIN-W1-13-R1-006,,,yes,?,,,,,,,yes,,,,,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
3830,BH,360,RINW1097,RIN-W1-13-R1-007,,,yes,?,,,,,,,yes,,,,,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
3831,BH,360,RINW1106,RIN-W1-13-R1-008,,,yes,?,,,,,,,yes,,,,,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
3832,BH,360,RINW1120,RIN-W1-13-R1-009,,,yes,?,,,,,,,yes,,,,,0,5,0,1,,1 stem has been broken or bitten off,,,,,,,,,,,,,,,,,,,,,,,,
3833,BI,361,,RIN-W1-13-R2-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3834,BI,361,,RIN-W1-13-R2-002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3835,BI,361,,RIN-W1-13-R2-003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3836,BI,361,,RIN-W1-13-R2-004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3837,BI,361,,RIN-W1-13-R2-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3838,BI,361,,RIN-W1-13-R2-006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3839,BI,361,,RIN-W1-13-R2-007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3840,BI,361,,RIN-W1-13-R2-008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3841,BI,361,,RIN-W1-13-R2-009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3842,BI,361,,RIN-W1-13-R2-010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3843,BI,361,,RIN-W1-13-R2-011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3844,BI,361,,RIN-W1-13-R2-012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3845,BI,361,,RIN-W1-13-R2-013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
