PlantNumAuto,TranLetter2,AsclepTransID,PlantID Code from 2012,TRIMBSBUD,TRIMBSFLOW,TRIMBSDONE,TRIMBS NOflow,DEAD STEMS,Length St1,LengthSt2,LengthSt3,Buds St 1,Buds St 2,Buds St 3,Flow St 1,Flow St 2,Flow St 3,BlooStatus St 1,BlooStatus St 2,BlooStatus St 3,Comments2,Comments 3,Ascl within 1 m?,Ascl within 2 m,Grazing lawn?,Shrubs within 1 m?,Bflies nectaring?,Monarch immatures2?,Crab spiders?,Other insects?,Comments 4,Bitten St 1,Bitten St 2,Bitten St 3,total # bitten stems,# of bitten stems flower this year,# bitten stems w axillary,# of UNbit stems w axillary,# of axillary shoots,# of BITTEN Axillary shoots,Comments 5 damage,Comments 6,Photo Exposure,Comments 7,Comments 8
4201,CE,383,PYNN1002,1,0,0,0,0,,,,,,,,,,,,,,,YES; number not recorded,YES; number not recorded,no data,no data,no,no,no,no,,,,,1,1,1,0,3,0,"stem bitten 7 "" from ground, and 3 axillary shoots developed",,,,
4202,CE,383,PYNN1003,0,0,0,1,0,,,,,,,,,,,,,,,YES; number not recorded,YES; number not recorded,no data,no data,no,no,no,no,very frail stem,,,,0,0,0,0,0,0,,,,,
4203,CE,383,PYNN1004,1,0,0,0,0,,,,,,,,,,,,,,,0,0,no data,no data,no,no,no,no,,,,,1,1,1,0,4,0,"stem bitten 5"" from ground, and two axillary shoots developed",two smallest axillary shoots did not bloom,,,
4204,CF,384,PYNN1001,0,1,0,0,0,,,,,,,,,,,,,first sampled in 2014 on transect CE,smaller axillary shoot did not flower (the buds atrophied!!!),as on 6/29/2014,,no,0,0,0,0,0,,,,,1,1,1,0,2,0,,,,,
4205,CF,384,PYNN1002,0,1,0,0,0,,,,,,,,,,,,,,smaller axillary shoot did not flower (the buds atrophied!!!),as on 6/29/2014,,no,1 buckbrush,0,0,0,0,,,,,1,1,1,0,3,0,,,,,
4206,CF,384,PYNN1003,0,0,0,0,1,,,,,,,,,,,,,,This plant died!!,as on 6/29/2014,,no,0,0,0,0,0,,,,,,0,0,0,0,0,,,,,
4207,CF,384,PYNN1004,0,1,0,0,0,,,,,,,,,,,,,,,as on 6/29/2014,,no,0,0,0,0,1 ambush bug in flowers,,,,,1,1,1,0,4,0,the two smallest axillary shoots did not bloom this year,,,,
4208,CG,385,PYNN2001,0,0,0,14,0,,,,,,,,,,,,,,1 STEM BROKEN,NO DATA,NO DATA,NO DATA,NO DATA,NO,NO,NO,NO,,,,,,,,,,,AUDREY DID NOT COLLECT DETAILED DAMAGE DATA,,,,
4209,CG,385,PYNN2002,2,0,0,0,0,,,,,,,,,,,,,,,0,NO DATA,NO DATA,NO DATA,NO,NO,NO,NO,,,,,,,,,,,AUDREY DID NOT COLLECT DETAILED DAMAGE DATA,LARGEST STEM HAD 2 AXILLARY SHOOTS,,,
4210,CG,385,PYNN2003,2,0,0,0,0,,,,,,,,,,,,,"Plant is in NORTH patch, as it should be",,0,0,NO DATA,NO DATA,NO,NO,NO,NO,,,,,0,0,0,0,0,0,,,,,
4211,CG,385,PYNN2004,0,0,0,3,2,,,,,,,,,,,,,***Plant is in SOUTh patch this year (it is 2 m SOUTH of burn line separating north and south patches),,0,1 A. tuberosa 1.3 m to SW,no data,no data,no,no,no,no,"1 stem damaged with 3 axillary shoots; 2 damaged, decrepit stems; plus 1 A.tuberosa 3m to west, 1 A.t. 2.5m NW",,,,3,0,1,0,3,0,,,,,
4212,CG,385,PYNN2005,3,0,0,0,0,,,,,,,,,,,,,***Plant is in SOUTh patch this year (it is 3 m SOUTH of burn line separating north and south patches),,0,"1 A. tuberosa (with 2 stems) 2.0 m NW, 1 A.tuberosa 2.0m SW (with 1 stem in bloom)",no data,no data,no,no,no,no,,,,,0,0,0,0,0,0,,,,,
4213,CH,386,PYNS1001,1,0,0,7,no data,,,,,,,,,,,,,,too early for good bud count,0,0,NO DATA,NO DATA,no,yes,no,no,2 monarch eggs (both on the tallest stem),,,,6,1,unclear,no data,unknown,no data,"Stem that will bloom this year had been bitten, and has 3 axillary shoots",Five of the 7 stems that won't bloom this year have had tops bitten off by ungulate,,,
4214,CH,386,PYNS1002,2,0,0,0,no data,,,,,,,,,,,,,,buds are tiny and green,0,0,no data,NO DATA,no,no,no,no,"A. syriaca is 2 m away, 1 A. syriaca is 3 m away",,,,2,2,2,0,4,0,,,,,
4215,CH,386,PYNS1003,5,1,0,4,0,,,,,,,,,,,,,Plant's base is under dense canopy of Rosa multiflora. Stems have stretched laterally to get sun.,buds are tiny and green,0,0,no,1 multiflora rose,no,no,no,no,,,,,0,0,0,no data,no data,0,the multiflora rose almost certainly protected this planting from herbivory by large ungulates,,,,
4216,CI,387,PYNS2001,1,0,0,8,NO DATA,,,,,,,,,,,,,buds are tiny,,0,0,NO DATA,NO DATA,NO,YES,NO,NO,4 monarch eggs (each egg on a different stem),,,,9,1,no data,n.a.,no data,no data,all nine stems were bitten by ungulates,each monarch egg laid on different stem,,,
4217,CJ,388,PYNS3-101,0,0,0,1,0,,,,,,,,,,,,,,,0,no data,yes,no data,no,no,no,no,,,,,1,0,1,0,4,4,all 4 axillary shoots bitten,,1136 and 1137 on iPhone,,
4218,CJ,388,PYNS3-102,1,0,0,8,0,,,,,,,,,,,,,,,0,0,no data,no data,no,no,no,no,,,,,8,0,no data,no data,no data,no data,all 8 stems that won't bloom this year were munched by mammal,,,,
4219,CJ,388,PYNS3-103,0,0,0,2,0,,,,,,,,,,,,,,,0,0,no data,no data,no,no,no,no,,,,,0,0,0,no data,no data,no data,,,,,
4220,CK,389,PYNW1001,0,0,0,0,,,,,,,,,,,,,,,COULD NOT FIND; IN GRAZING LAWN (ITS GONE),0,0,yes,,,,,,,,,,,,,,,,missing due to ungulate herbivory,,,,
4221,CK,389,PYNW1002,0,0,0,0,,,,,,,,,,,,,,,COULD NOT FIND; IN GRAZING LAWN,0,0,yes,"1 buckbrush, 1 osage orange",no,no,no,no,,,,,,,,,,,missing due to ungulate herbivory,,,,
4222,CK,389,PYNW1004,0,0,0,3,5,,,,,,,,,,,,,,the 5 dead stems had disappeared by July 21st revisit!,0,yes; # unk,yes,2 buckbrush,no,no,no,no,,,,,,,,,,,"very small, prob due to earlier ungulate herbivory",,,,
4223,CK,389,PYNW1006,0,0,0,5,,,,,,,,,,,,,,,"Of the 5 present now, only 1 survived to July 21st revisit!",0,yes; # unk,yes,4 buckbrush,no,no,no,no,,,,,,,,,,,"very small, prob due to earlier ungulate herbivory",,,,
4224,CK,389,PYNW1007,0,0,0,2,,,,,,,,,,,,,,,"Of 2 present now, only 1 survived to July 21st revisit",0,0,yes,1 buckbrush,no,no,no,no,,,,,,,,,,,"very small, prob due to earlier ungulate herbivory",,,,
4225,CL,390,PYNW2001,1,0,0,2,,,,,,,,,,,,,,,revisit on 7/21/14,0,0,yes,2 buckbrush within 30cm,no,no,no,no,dozens of common blue violets near within 1m radius of this point; they appear to be loving the fire and intense grazing,,,,,,,,,,"stems 2 and 3 were bitten off 3"" from the ground","plant is hiding underneath a buckbrush shrub, which appears to have protected one of its stems from getting eaten by cattle",1118-1123 on iPhone (&1359 on July 21),"buds are small, return for better count",
4226,CL,390,PYNW2003,0,0,0,8,4,,,,,,,,,,,,,,revisit on 7/21/14,0,0,yes,3 buckbrush; 20cm from woody elm stem; 40cm from buckbrush,no,no,no,no,,,,,,,,,,,4 small brown withered stems from this spring,"these stems are very young, might show buds in a few weeks",1127-1128 on iPhone (and 1360 on July 21),,
4227,CL,390,PYNW2004,2,0,0,3,2,,,,,,,,,,,,,,revisit on 7/21/14,0,0,yes,1 buckbrush,no,no,no,no,,,,,,,,,,,,,,"buds are small, return for better count",
4228,CL,390,PYNW2005,0,0,0,2,12,,,,,,,,,,,,,,revisit on 7/21/14,0,"1 other A. tuberosa only 95cm to SW, it will not bloom this year",yes,1 buckbrush,no,no,no,no,,,,,,,,,,,,"these stems are very young, might show buds in a few weeks",,,
4229,CL,390,PYNW2006,0,0,0,10,2,,,,,,,,,,,,,,revisit on 7/21/14,0,0,yes,"3 buckbrush, osage orange",no,no,no,no,,,,,5,,5,,,,5 stems have been bitten by vertebrates but have axillary shoots,"these stems are very young, might show buds in a few weeks",1131-1135,,
4230,CM,391,PYNW2007,0,0,0,4,3,,,,,,,,,,,,,,revisited on 7/21/14,0,0,unk,0,no,no,no,,,,,,3,unk,unk,unk,unk,0,"3 dead stems; of the 4 living stems, 3 have tops bitten off, 2 have been broken",smallest live stem might develop buds in a few weeks,,the 3 dead stems might have been bitten off too (don't know for sue),
4231,CM,391,PYNW2010,4,0,0,0,,,,,,,,,,,,,,,revisited on 7/21/14,0,0,unk,2 buckbrush,no,no,no,,,,,,3,3,3,0,8,0,,"Audrey hadn't noticed many of the ""stems"" were actually axillary shoots",,,
4232,CM,391,PYNW2011,0,0,0,4,7,,,,,,,,,,,,,,revisited on 7/21/14,0,0,unk,2 small multi-floral rose,no,no,no,,,,,,11,0,4,0,6,0,"3 largest stems bitten off; 7 dead stems, also bitten off",2 new small (+/- 5cm) probably axillary shoots,,,
4233,CN,392,RINE1001,0,0,2,0,,,,,,,,,,,,,,,,no,no,no,1 smooth sumac,no,no,no,"appears many of the buds/flowers or spent flowers were eaten by an insect (pedicels still there, but flowers are not)",,,,,0,0,0,0,0,0,,"plant has to deal with dense cover of standing dead WS grass and litter, but mostly it is standing dead and WSG cover, and fairly airy compared to dense standing dead and litter of tall fescue",,,
4234,CN,392,RINE1002,0,0,1,1,,,,,,,,,,,,,,,,no,no,no,0,no,no,no,no,,,,,1,0,1,0,3,0,"stem B might have bloomed this year if top hadn't been bitten off; bitten 36cm from base of stem; axillary sprouts are 4-12"" long","plant has to deal with dense cover of standing dead WS grass and litter, but mostly it is standing dead and WSG cover, and fairly airy compared to dense standing dead and litter of tall fescue",,,
4235,CN,392,RINE1004,0,0,2,3,1,,,,,,,,,,,,,,,no,no,no,0,no,no,no,no,,,,,0,0,0,1,0,0,the 3 stems that did not bloom are short and ratty looking,,,,
4236,CO,393,RINS1010,1,0,0,1,,,,,,,,,,,,,,,,no data,no data,no data,no data,no,no data,no data,no data,,,,,,,na,,,,,,,,
4237,CO,393,RINS1015,1,0,0,1,,,,,,,,,,,,,,,herbivory on stem with no flowers,no data,no data,no data,no data,no,no data,no data,no data,,,,,1,0,unknown,,,,,,,,
4238,CO,393,RINS1018,1,0,0,0,,,,,,,,,,,,,,,,no data,no data,no data,no data,no,no data,no data,no data,,,,,,,na,,,,,,,,
4239,CO,393,RINS1019,0,0,0,1,,,,,,,,,,,,,,,found numerous buds but all died before flowering; plant has 2 large lesions on stem,no data,no data,no data,no data,no,no data,no data,no data,,,,,,,na,,,,,,,,
4240,CO,393,RINS1020,1,5,0,4,,,,,,,,,,,,,,,3 stems herbivory; 1 flowering stem broken; these stems might have bloomed this year if they had not been bitten off,no data,no data,no data,no data,"pearl crescent, meadow frit.",no data,no data,no data,,,,,3,0,unknown,,,,,,,,
4241,CO,393,RINS1054,0,0,0,0,,,,,,,,,,,,,,No plant found at GPS point,,no data,no data,no data,no data,no,no data,no data,no data,,,,,,,na,,,,,,,,
4242,CO,393,RINS1011,0,4,0,0,,,,,,,,,,,,,,,,0,no data,no data,no data,no,no data,no data,1 regal fritillary nectaring,,,,,,,unknown,,,,,,,,
4243,CP,394,RINS2007,1,0,0,2,,,,,,,,,,,,,,,"the 2 smallest stems are damaged, presumably bitten off",,No,,unknown,no,,,,,,,,2,0,,,,,,,,,
4244,CP,394,RINS2002,0,0,0,0,,,,,,,,,,,,,,Not found (searched within 2 m radius of Trimble point),,,No,,unknown,no,,,,did not find plant,,,,0,,,,,,,,,,
4245,CP,394,RINS2003,2,1,0,2,,,,,,,,,,,,,,,,,1 milkweed within 1.1m to SE,,unknown,great spangled frit nectaring,,,,,,,,0,,,,,,,,,,
4246,CP,394,RINS2004,2,2,0,0,,,,,,,,,,,,,,,"shortest stem had 6 flowers, 1 in bloom",,unknown,,unknown,no,,,,,,,,0,,,,,,,,,,
4247,CP,394,RINS2005,2,0,0,2,,,,,,,,,,,,,,,,,closest milkweed is 1.1m north,,unknown,no,,,,,,,,0,,,,,,,,,,
4248,CP,394,RINS2006,0,0,0,2,,,,,,,,,,,,,,,"plant is so small, it MIGHT bloom many weeks from now; one stem is dead",,unknown,,unknown,no,,,,,,,,0,,,,,,,,,,
4249,CP,394,RINS2001,1,0,0,1,,,,,,,,,,,,,,,damaged near top; has axillary buds,,unknown,,unknown,no,,,,,,,,1,0,1,,,,,,,,
4250,CP,394,RINS2008,3,0,0,0,,,,,,,,,,,,,,,,,1 A.t. is 2m to the S,,unknown,no,,,,,,,,0,,,,,,,,,,
4251,CP,394,RINS2009,1,2,0,1,,,,,,,,,,,,,,plant on top of dam that gets mowed every year,damage to the top of the stem that will not bloom this year; plant located on top of dam that gets mowed every year,,no,,unknown,no,,,,,,,,1,0,,,,,,,,,
4252,CQ,395,RINW1002,0,1,0,1,,,,,,,,,,,,,,,shorter stem was bitten by ungulate or had top sluff off due to atrophy; none of the stems have axillary shoots,no,no,,,1 great spangled nectaring as I arrived,no,presum no,,,,,,1,0,0,0,0,,"**I noted that it was possibly that top of ""bitten"" shoot might not have been bitten.","Instead, it might have sloughed off due to atrophy","1025, 1026",,
4253,CQ,395,RINW1003,1,0,0,2,,,,,,,,,,,,,,,"lots of recent soil disturbance and squashing by heavy machinery to replace gas line, damage focused near W1, S1, S2; try to return later for better bud count (tiny and green)",no,no,,,no,no,presum no,,,,,,,,,,,,,,,,
4254,CQ,395,RINW1009,4,5,0,7,,,,,,,,,,,,,,,try to return later for better bud count (tiny and green),no,no,,,1 great spangled,no,presum no,two milkweed bugs,,,,,,,,,,,"no sign of mammal herbivory; plant was crushed during last two weeks by back hoe tire, but all stems remain intact and alive; will probably be completely crushed by back hoe soon",,,,
4255,CQ,395,RINW1018,0,2,0,0,,,,,,,,,,,,,,,"just 5"" from large tire track from recent utility work",no,no,,,no,no,presum no,,,,,,0,0,0,2,unk,,no sign of mammal herbivory; will probably be completely crushed by back hoe soon,each stem has axillary shoots,,,
4256,CQ,395,RINW1020,0,0,1,1,1,,,,,,,,,,,,,,,no,no,,,no,no,presum no,,,,,,,,,,,,tallest stem was not bitten but has 2 axillary shoots;,shorter stem shows evidence of being bitten and has 4 axillary shoots,,,
4257,CR,396,RINE2005,0,0,0,5,,,,,,,,,,,,,,RINE2AT & RINATBEN,"the three smallest stems are brown, withered, dead and less than 12 cm tall",unk,unk,,,,presum no,,,,,,,1,0,unk,unk,unk,,the second longest stem was bitten off by top of large ungulate (presumably deer) 20cm off the ground,,,,
4258,CR,396,RINE2007,3,0,0,0,,,,,,,,,,,,,,RINE2AT & RINATBEN,,No,no,,,,presum no,,,,,,,,,,,,,,,,,
4259,CR,396,RINE2013,0,2,0,0,,,,,,,,,,,,,,RINE2AT & RINATBEN,,no,unk,,,,presum no,,,,,,,,,,,,,,,,,
4260,CR,396,RINE2014,0,0,0,1,,,,,,,,,,,,,,RINE2AT & RINATBEN,,no,unk,,,,presum no,,,,,,,,,,,,,,,,,
4261,CR,396,RINE2028,0,0,0,7,,,,,,,,,,,,,,RINE2AT & RINATBEN,,no,another A. tuberosa 1.1m away,,,,presum no,,,,,,,,,,,,,,,,,
4262,CR,396,RINE2007,0,3,0,0,,,,,,,,,,,,,,RINE2AT & RINATBEN,found a tall specimen of Asclepias hirtella in full bloom. No signs of monarchs,no,No,,,,No,no,1 yellow-black beetle,saw a pair of monarchs earlier today (July 16) at Richardson,,,,0,0,0,0,0,0,40 buds damaged by yellow-black beetle,also found small specimen of A. verticillata in bud,,5 or 6 photos on Nikon ending in #681 of RINE1 to depict grassly/sedgy nature (On Nikon),yellow and black scarab like beetle was eating buds when I arrived; this species probably hurt other plants
4263,CS,397,RINW2001,0,0,0,1,,,,,,,,,,,,,,,"plant hard to find, surrounded by taller forbs (especially saw-toothed sunflowers)",no,no,,,,,,,,,,,0,,,,,,,,,,
4264,CS,397,accidental row,accidental row,accidental row,accidental row,accidental row,,,,,,,,,,,,,,accidental row,,,,,,,,,,,,,,0,,,,,,,,,,
4265,CS,397,RINW2003,4,0,0,3,,,,,,,,,,,,,,,,no,yes; 1 A. tuberosa 1.2m SW,,,,,,,,,,,0,,,,,,,,,,
4266,CS,397,RINW2004,3,0,0,5,,,,,,,,,,,,,,,two smallest stems are dead and dried out,unk,unk,,,,,,,,,,,0,,,,,,,,,,
4267,CS,397,RINW2005,0,0,0,0,,,,,,,,,,,,,,not there. Searched lowland swale around trimble pt.,,no,no,,,,,,,,,,,0,,,,,,,,,,
4268,CS,397,RINW2007,0,0,0,0,,,,,,,,,,,,,,not there. Searched lowland swale around trimble pt.,"lots of tall forbs, smooth sumac, and signs of  dodder having strangled forbs last rear",no,no,,,,,,,,,,,0,,,,,,,,,,
4269,CS,397,accidental row,accidental row,accidental row,accidental row,accidental row,,,,,,,,,,,,,,accidental row,,,,,,,,,,,,,,0,,,,,,,,,,
4270,CS,397,RINW2003,2,2,0,3,,,,,,,,,,,,,,REVISIT of  7/6/14,no evidence of herbivory and no axillary shoots,yes; One A. tuberosa with 1 flowering stem is 90cm to SSW,yes; one,,,1 great spangled,no,,,,,,,0,,,,0,,,,,,
4271,CT,398,RINW2002,0,0,0,0,,,,,,,,,,,,,,"Could not find plant; searched for 10min at GPS point; tracks from massive tires are within 10"" of GPS point",,no,unk,,,,no (could not find plant!),,,,,,,,,,,,,,,,,
4272,CT,398,RINW2026,2,2,0,1,,,,,,,,,,,,,,,"stem not blooming this year, appears to have been bitten off by mammal; that stem has plant's only axillary shoot",,no,,,,no,,2 small native bees,,,,,1,0,1,,1,0,appears to have suffered mammal herbiv,,,,
4273,CT,398,RINW2028,0,3,0,1,,,,,,,,,,,,,,,"stem not blooming this year, appears to have been bitten off by mammal; that stem has plant's only axillary shoot; perhaps that stem tip atrophied and fell off?",,no,,,,no,,1 small native bee,,,,,1,0,1,,1,0,appears to have suffered mammal herbiv,,,,
4274,CT,398,RINW2029,1,0,0,0,,,,,,,,,,,,,,,no evidence of mammal herbivory; no axillary shoots,,no,,,,no,,,,,,,0,,,,0,0,NONE,,,,
4275,CU,399,PYSN1001,0,0,0,0,0,,,,,,,,,,,,,Could not find,,,no,,,,,,,,,,,,,,,,,,,,,
4276,Accidental row,399,Accidental row,Accidental row,Accidental row,Accidental row,Accidental row,Accidental row,,,,,,,,,,,,,Accidental row,,,,,,,,,,,,,,,,,,,,,,,,
4277,CU,399,PYSN1004,1,0,0,1,0,,,,,,,,,,,,,,"tiny buds, count again later if you have time",no,"A. tuberosa 1.5m to NE, which has 2 stems, each stem having hundreds of buds and/or flowers",no,1 buckbrush 95cm to N,no,no,no,no,,,,,0,0,0,0,0,0,,dense fescue litter and standing dead,,,
4278,CU,399,PYSN1006,6,0,0,0,0,,,,,,,,,,,,,,,,no,"yes, mild",no,no,"yes; three second instar monarch larvae, one on each of the stems, all three are eating flower buds (and were somewhat hidden in the cluster of buds); all three stems are the most advanced phenologically for this plant (all have a few red tipped buds)",no,no,,,,,0,0,0,0,0,0,,,,,
4279,CU,399,PYSN1021,1,0,1,0,4,,,,,,,,,,,,,,,,no,no,no,no,no,no,no,"plant is surrounded by very dense tall growth and fescue, and plant appears to have been trampled",,,,1,1,1,0,1,0,,,,,
4280,CU,399,PYSN1022,0,2,0,0,1,,,,,,,,,,,,,,,,no,no,6 buckbrush,no,no,no,no,,,,,0,0,0,0,0,0,can't tell what killed the black dead : fescue shade or cattle,"fescue is very tall, but not as dense as with PYSN1021",,,
4281,Accidental row,400,Accidental row,Accidental row,Accidental row,Accidental row,Accidental row,,,,,,,,,,,,,,Accidental row,,,,,,,,,,,,,,,,,,,,,,,,
4282,CV,400,PYSN1002,2,0,0,0,,,,,,,,,,,,,,(this plant already included in 399 CU),,,no,"yes, moderate",1 multi-floral rose,no,no,no,no,,,,,2,2,2,0,4,0,,"fescue is very tall, but not as dense as with PYSN1021",,,
4283,CV,400,Accidental row,,,,Accidental row,,,,,,,,,,,,,,Accidental row,,,,,,,,,,,,,,,,,,,,,,,,
4284,CV,400,Accidental row,,,,Accidental row,,,,,,,,,,,,,,Accidental row,,,,,,,,,,,,,,,,,,,,,,,,
4285,CV,400,Accidental row,,,,Accidental row,,,,,,,,,,,,,,Accidental row,,,,,,,,,,,,,,,,,,,,,,,,
4286,CV,400,Accidental row,,,,Accidental row,,,,,,,,,,,,,,Accidental row,,,,,,,,,,,,,,,,,,,,,,,,
4287,CQ,395,RINW1033,0,7,0,3,,,,,,,,,,,,,,,,no,no,,,no,no,presum no,,,,,,,,,,,,will probably be completely crushed by back hoe soon; plant was very badly crushed; only one stem still allowed to bloom (other flowers crushed),"though plant was crushed, I found flowers or buds on 5 stems and think two others had them",,,
4288,CQ,395,RINW1097,0,0,0,2,,,,,,,,,,,,,,,,no,no,,,no,no,presum no,,,,,,,,,,0,,none of the stems have axillary shoots,1 A. tuberosa plant 2.4m to W that has 2 stems and that had 15 flowers total,"1217, 1218 on Ray's iPhone",,
4289,CQ,395,RINW1106,1,0,0,0,,,,,,,,,,,,,,,,no,no,,,no,no,presum no,,,,,,,,,,0,,none of the stems had axillary shoots; no sign of mammal herbivory,,,,
4290,CQ,395,RINW1120,0,1,0,0,1,,,,,,,,,,,,,,,no,no,,,no,no,presum no,,,,,,,,,1,1,0,"no sign of mammal herbivory; stem has a very large axillary shoot that began 2"" off the ground even though no evidence of mammal herbivory","original shoot is in late full, axillary shoot is in bud",,,
4291,CW,401,PYSN1031,0,1,0,0,,,,,,,,,,,,,,,,,,no,5 buckbrush,yes; 1 tiger swallowtail nectaring,yes; 1 monarch egg on bud,no,yes; 1 native bee,"three very small stems with no flowers 10cm W of this plant; 1 robust plant with 2 flowering stems 1.25m to W, which has 2 second instar monarch larvae",,,,0,0,0,0,0,0,,in dense cover of fescue and litter,,,
4292,CW,401,PYSN1034,0,4,1,6,,,,,,,,,,,,,,,,,,no,1 elm,no,no,no,yes; 1 honey bee,plant with 2 stems that will not flower this year is 50cm to W,,,,9,4,6,1,8,1,the one unbit stem with axillary shoots was possible trampled; has scar on stem,,,,
4293,CW,401,PYSN1046,0,2,0,0,,,,,,,,,,,,,,,,,no,no,1 buckbrush,yes,no,no,no,,,,,2,2,2,0,6,0,,,,,
4294,CW,401,PYSN1047,1,1,4,2,,,,,,,,,,,,,,,,,no,no,"1 buckbrush, 2 blackberry, 1 elm sapling",no,yes; 1 monarch egg on bud,no,no,,,,,5,2,4,0,4,0,"one of the stems ""done"" flowering has died, and its flowers might not have produced nectar",,,,
4295,CW,401,PYSN1048,0,0,2,2,,,,,,,,,,,,,,,,,no,no,6 buckbrush,no,no,no,no,,,,,2,0,0,0,0,0,,,,,
4296,CX,402,PYSN2002,14,0,0,1,1,,,,,,,,,,,,,,,,no,yes (mod.),0,no,no,no,no,,,,,14,12,12,0,35,1,"most bites are 12"" off the ground; stems bitten at that height iff ground usually produced multiple axillary shoots","stem C has 5 axillary shoots, 4 of which have buds",,,
4297,CX,402,PYSN2001,2,0,0,1,,,,,,,,,,,,,,,,,no,no,8 Cornus,no,no,no,no,now protected from cattle by two barbed wire fences; very difficult for cattle to reach it; plant should be treated as if it were in a pasture without cattle,,,,0,0,0,0,0,0,,,,,
4298,CX,402,PYSN3-201,3,3,0,2,,,,,,,,,,,,,,"this is ""the plant on cliff at NE corner of pond""","plant now based on the plunging cliff face, and stems all hang down",1 A. tuberosa with 1 stem in bud only 60cm to W,,yes,0,yes; bronze copper nectaring at this plant (I took multiple shots on my Nikon in flower mode),no,no,no,,,,,4,2,2,1,9,0,,# bit stems flower this year and # bit stems w axillary are same stems,,,
4299,CX,402,PYSN3-202,2,1,1,0,,,,,,,,,,,,,,,,,no,yes (mild),0,no,no,no,no,,,,,3,3,3,0,4,1,"bites are at 1-2"" off ground; plant sent out axillary shoots from just below the bites",,,,
4300,CX,402,PYSN3-203,2,2,0,8,1,,,,,,,,,,,,,now on cliff face,,,no,yes (very mild),0,no,yes; 1 white monarch egg on fresh leaf that subtends the bud cluster of stem C,no,no,,,,,11,3,7,0,8,2,"most bites occurred low on the stems, presumably giving the plant time to send out axillary shoots",,,,
4301,CY,403,PYSS1001,2,0,0,0,,,,,,,,,,,,,,,try to return for better bud count (some are tiny and green),"tiny (5"" tall) A. tuberosa seedling only 40cm to SSE",,"yes, partial lawn",0,no,no,no,no,,,,,2,2,2,0,3,,"all stems were bitten 3"" or lower off the ground (giving the plant lots of time to send out axillary shoots)",,,,
4302,CY,403,PYSS2001,0,0,0,1,,,,,,,,,,,,,,,,,no,"yes, moderate lawn",1 (.8m west of osage orange),no,no,no,no,,,,,4,0,3,0,6,,"stem was bitten 16cm from ground, looks terrible. The axillary shoots are weak and short (~6cm long)",,,,
4303,CY,403,PYSS2002,4,0,0,0,,,,,,,,,,,,,,in west patch (change to 2012 data code?),this plant is actually located in W patch by 30m (but was seen from transect S2),,no,no,7 buckbrush,no,"yes; 4 monarch eggs, 1 for each stem, each one on underside of leaf between 1/2"" and 2"" below bud cluster",no,no,,,,,0,,,0,0,,,,,,
4304,CY,403,PYSS2003,0,1,0,4,,,,,,,,,,,,,,,,,no,yes,1 buckbrush,no,no,no,no,,,,,1,0,1,0,2,,"the 3 stems with axillary shoots were bitten less than 3"" from the ground","all 6 axillary shoots have been bitten recently; to my memory, when I was here for round 1 of butterfly sampling on S2, I saw the axillary shoots and they had buds",,,
4305,CZ,404,PYSW2001,3,0,0,1,4,,,,,,,,,,,,,,,,no,no,0,no,2 hatched monarch eggs on bud,no,no,,,,,3,2,1,0,3,,"the one stem not bitten was probably trampled on (from the bruising visible), and sent up two axillary shoots","a minority of buds are tiny, try to return later",,"the brown dead stems appear to have been bitten , but could have simply atrophied and died",
4306,CZ,404,PYSW2002,6,0,0,0,2,,,,,,,,,,,,,"plant is truly within West patch this year (good), as it is 6m N of southern disced line. In some years past, this plany may have been on wrong side (south side) of disced line",,,no,no,0,no,no,no,no,,,,,2,2,2,0,4,,,buds are tiny; try to return later for more accurate count,,,
4307,DA,405,PYSW1001,4,2,0,1,1,,,,,,,,,,,,,,,,no,no,1 buckbrush 99cm away,yes; 1 pearl crescent nectaring at ~15:00 hrs; full sun; 84F; mild wind,yes; 1 monarch egg on flower bud of an axillary shoot; another monarch egg on red tipped flower bud on stem B (another resprout) and large frass (potentially monarch frass); third monarch egg also on red tipped buds of an axillary shoot on stem C,no,yes; 5 small native bees constantly visit plant,,,,,5,4,5,1,15,0,trampling appears to have caused 1 unbitten stem to produce an axillary shoot,,,,
4308,DA,405,accidental row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4309,DA,405,accidental row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4310,DA,405,accidental row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4311,DA,405,accidental row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4312,DA,405,accidental row,,,,,,,,,,,,,,,,,,,accidental row,,,no,,,,,,,,,,0,,,,,,,,,,
4313,DA,405,PYSW1012,0,1,0,1,4,,,,,,,,,,,,,,,,no,no,no,no,no,no,no,,,,,2,1,2,0,10,0,"of the 4 ""dead of the year"" stems, 2 had 100+ buds/flowers each, though quite withered. They were probably disconnected from roots, probably by trampling (lots of hoof action nearby)",2+ total # bitten stems,,,
4314,DB,406,accidental row,,,,,,,,,,,,,,,,,,,accidental row,,,,,,,,,,,,,,,,,,,,,,,
4315,DB,406,PYSW1002,0,2,1,2,,,,,,,,,,,,,,,,no,12 ~1.2m from W1003,no,0,no,no,no,no,,,,,4,1,3,0,3,2,,,,,
