PlantNumAuto,TranLetter2,AsclepTransID,PlantID Code from 2012,Name from 2012,Trimb in 2012?,2012 Trimb Pt name,2013 Plant ID Code,Trimbled in 2013?,Visited PREV in 2013?,Code for prev 2013 visit,Visited again in 2013?,Code for later visit,New 2013 ID in Trimble,Comments2,Seen during Dist?,Position,Distance,Direction,StemsBUD,StemsFLOWER,StemsDONE,StemsNOflowers,BloomStatusDist,On Trimble?,Which Trimble?,FileName?,Northing,Easting,TRIMBStemsBUD,TRIMBStemsFLOW,TRIMBStemsDONE,TRIMBStemsNOflow,Comments 3,Photo Exposure,Comments3b,SCValid Bud,SCValid Flor,SCValid Done,SCValid None,SCValid Bloom Status,Comments SCValid
3652,BB,354,,,NO,,RIN-E1-13-R1-013,NO,,,,,,,Yes,88,0,West,0,0,0,1,,,,,,,,,,,,,,,,,,,
3653,BB,354,,,NO,,RIN-E1-13-R1-014,NO,,,,,,,Yes,88,0,West,1,0,0,0,in bud,,,,,,,,,,,,,,,,,,
3654,BB,354,,,NO,,RIN-E1-13-R1-015,NO,,,,,,,Yes,87,1,West,0,1,0,1,early full,,,,,,,,,,,,,,,,,,
3655,BB,354,,,NO,,RIN-E1-13-R1-016,NO,,,,,,,Yes,87,2,West,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3656,BB,354,,,NO,,RIN-E1-13-R1-017,NO,,,,,,,Yes,88,3,East,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3657,BB,354,,,NO,,RIN-E1-13-R1-018,NO,,,,,,,Yes,89,0,West,0,2,0,0,early,,,,,,,,,,,,,,,,,,
3658,BB,354,,,NO,,RIN-E1-13-R1-019,NO,,,,,,,Yes,90,0,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3659,BB,354,,,NO,,RIN-E1-13-R1-020,NO,,,,,,,Yes,90,2,West,0,3,0,0,full,,,,,,,,,,,,,,,,,,
3660,BB,354,,,NO,,RIN-E1-13-R1-021,NO,,,,,,"bud, bud",Yes,90,2,West,2,1,0,0,early full,,,,,,,,,,,,,,,,,,
3661,BB,354,,,NO,,RIN-E1-13-R1-022,NO,,,,,,,Yes,91,1,West,0,0,0,1,,,,,,,,,,,,,,,,,,,
3662,BB,354,,,NO,,RIN-E1-13-R1-023,NO,,,,,,,Yes,91,2,West,0,4,0,0,full,,,,,,,,,,,,,,,,,,
3663,BB,354,,,NO,,RIN-E1-13-R1-024,NO,,,,,,,Yes,92,2,West,0,5,0,0,full,,,,,,,,,,,,,,,,,,
3664,BB,354,,,NO,,RIN-E1-13-R1-025,NO,,,,,,,Yes,94,24,West,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3665,BB,354,,,NO,,RIN-E1-13-R1-026,NO,,,,,,,Yes,95,26,West,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3666,BB,354,,,NO,,RIN-E1-13-R1-027,NO,,,,,,,Yes,95,30,East,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3667,BB,354,,,NO,,RIN-E1-13-R1-028,NO,,,,,,,Yes,98,2,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3668,BB,354,,,NO,,RIN-E1-13-R1-029,NO,NO,,,,,,Yes,99,26,West,0,2,0,0,early full,,,,,,,,,,,,,,,,,,
3669,Accidental Row,354,,,,,ACCIDENTAL ROW,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
3670,BC,355,,,,,RIN-E2-13-R1-001,n,,,,,,,Yes,0,11,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3671,BC,355,,,,,RIN-E2-13-R1-002,n,,,,,,,Yes,52,9,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3672,BC,355,,,,,RIN-E2-13-R1-003,n,,,,,,also seen from E1,Yes,50,85,West,0,5,0,0,full,,,,,,,,,,,,,,,,,,
3673,BC,355,,,,,RIN-E2-13-R1-004,n,,,,,,,Yes,52,85,West,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3674,BC,355,,,,,RIN-E2-13-R1-005,n,,,,,,,Yes,54,85,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3675,BC,355,,,,,RIN-E2-13-R1-006,n,,,,,,count validated,Yes,70,7,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3676,BC,355,,,,,RIN-E2-13-R1-007,n,,,,,,coral hairstreak nectared on it,Yes,69,11,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3677,BC,355,,,,,RIN-E2-13-R1-008,n,,,,,,,Yes,72,20,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3678,BC,355,,,,,RIN-E2-13-R1-009,n,,,,,,,Yes,75,90,West,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3679,BC,355,,,,,RIN-E2-13-R1-010,n,,,,,,,Yes,76,90,West,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3680,BC,355,,,,,RIN-E2-13-R1-011,n,,,,,,"count validated, 2 regals nectaring on it",Yes,78,3,West,0,8,0,0,full,,,,,,,,,,,,,,,,,,
3681,BC,355,,,,,RIN-E2-13-R1-012,n,,,,,,,Yes,85,90,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3682,BC,355,,,,,RIN-E2-13-R1-013,n,,,,,,"early full, early full",Yes,82,14,West,2,3,0,0,early,,,,,,,,,,,,,,,,,,
3683,BC,355,,,,,RIN-E2-13-R1-014,n,,,,,,"early full; actually 1 plant with 11 stems (7 blooming, 3 in bud, 1 won't bloom this year)",Yes,82,14,West,1,1,0,0,in bud,,,,,,,,,,,,,,,,,,
3684,BC,355,,,,,RIN-E2-13-R1-015,n,,,,,,validated,Yes,83,12,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3685,BC,355,,,,,RIN-E2-13-R1-016,n,,,,,,validated,Yes,84,9,West,0,4,0,0,full,,,,,,,,,,,,,,,,,,
3686,BC,355,,,,,RIN-E2-13-R1-017,n,,,,,,"early full, validated, 2 pearl cresents nectaring",Yes,85,6,West,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3687,BC,355,,,,,RIN-E2-13-R1-018,n,,,,,,1 pearl cresent nectaring,Yes,88,13,West,0,1,0,0,early full,,,,,,,,,,,,,,,,,,
3688,BC,355,,,,,RIN-E2-13-R1-019,n,,,,,,,Yes,88,13,West,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3689,BC,355,,,,,RIN-E2-13-R1-020,n,,,,,,,Yes,89,13,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3690,BC,355,,,,,RIN-E2-13-R1-021,n,,,,,,,Yes,89,11,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3691,BC,355,,,,,RIN-E2-13-R1-022,n,,,,,,,Yes,89,13,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3692,BC,355,,,,,RIN-E2-13-R1-023,n,,,,,,,Yes,90,14,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3693,BC,355,,,,,RIN-E2-13-R1-024,n,,,,,,,Yes,90,14,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3694,BC,355,,,,,RIN-E2-13-R1-025,n,,,,,,,Yes,93,15,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3695,BC,355,,,,,RIN-E2-13-R1-026,n,,,,,,,Yes,94,12,West,0,3,0,0,full,,,,,,,,,,,,,,,,,,
3696,BC,355,,,,,RIN-E2-13-R1-027,n,,,,,,,Yes,94,12,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3697,BC,355,,,,,RIN-E2-13-R1-028,n,,,,,,,Yes,97,14,West,0,1,0,0,,,,,,,,,,,,,,,,,,,
3698,BC,355,,,,,RIN-E2-13-R1-029,n,,,,,,,Yes,97,14,West,0,1,0,0,,,,,,,,,,,,,,,,,,,
3699,BC,355,,,,,RIN-E2-13-R1-030,n,,,,,,,Yes,95,14,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3700,BC,355,,,,,RIN-E2-13-R1-031,n,,,,,,,Yes,95,15,West,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3701,BC,355,,RINE2005,,,RIN-E2-13-R1-032,,,,,,,,,,,,0,,,,,Yes,PBG#3/EEOB,RINATBEN/RINEZAT,,,0,1,0,1,don't know if plant was seen during distance sampling or not,,,,,,,,
3702,BC,355,,RINE2014,,,RIN-E2-13-R1-033,,,,,,,,,,,,0,,,,,Yes,PBG#3/EEOB,RINATBEN/RINEZAT,,,0,1,0,1,don't know if plant was seen during distance sampling or not,,,,,,,,
3703,BC,355,,RINE2028,,,RIN-E2-13-R1-034,,,,,,,,,,,,0,,,,,Yes,PBG#3,RINATBEN/RINEZAT,,,0,4,0,0,,,,,,,,,
3704,BC,355,,RINE2007,,,RIN-E2-13-R1-035,,,,,,,,,,,,0,,,,,Yes,PBG#3,RINATBEN/RINEZAT,,,1,2,0,0,"Also known as ""A"" in PBG#3",,,,,,,,
3705,BC,355,,RINE2013,,,RIN-E2-13-R1-036,,,,,,,,,,,,0,,,,,Yes,PBG#3,RINATBEN/RINEZAT,,,0,2,0,0,"Also known as ""B"" in PGB #3",,,,,,,,
3706,BD,356,,RINS2008,,,RIN-S2-13-R1-001,Y,,,,,,,No,,,,0,,,,,Yes,PBG#3,rins2at,,,0,3,0,1,,,,,,,,,
3707,BD,356,,RINS2001,,,RIN-S2-13-R1-002,Y,,,,,,,No,,,,0,,,,,Yes,PBG#3,rins2at,,,0,4,0,0,,,,,,,,,
3708,BD,356,,RINS2002,,,RIN-S2-13-R1-003,Y,,,,,,,No,,,,0,,,,,Yes,PBG#3,rins2at,,,0,3,0,0,,,,,,,,,
3709,BD,356,,RINS2005,,,RIN-S2-13-R1-004,Y,,,,,,,No,,,,0,,,,,Yes,PBG#3,rins2at,,,0,1,0,2,,,,,,,,,
3710,BD,356,,RINS2006,,,RIN-S2-13-R1-005,Y,,,,,,,No,,,,0,,,,,Yes,PBG#3,rins2at,,,0,1,0,1,,,,,,,,,
3711,BD,356,,RINS2009,,,RIN-S2-13-R1-006,Y,,,,,,,No,,,,0,,,,,Yes,PBG#3,rins2at,,,1,0,0,0,,,,,,,,,
3712,BD,356,,RINS2007,,,RIN-S2-13-R1-007,Y,,,,,,,No,,,,0,,,,,Yes,PBG#3,rins2at,,,0,4,0,0,,,,,,,,,
3713,BD,356,,RINS2003,,,RIN-S2-13-R1-008,Y,,,,,,,No,,,,0,,,,,Yes,PBG#3,rins2at,,,1,4,0,0,,,,,,,,,
3714,BD,356,,RINS2004,,,RIN-S2-13-R1-009,Y,No,,yes,RIN-S2-13-R2-001,,,No,,,,0,,,,,Yes,PBG#3,rins2at,,,0,11,0,0,Revisited this plant on 7/10 (Transect BR); but why???,,,,,,,,
3715,BE,357,,RINS1020,,,RIN-S1-13-R1-001,Y,,,,,,,No,,,,0,,,,,Yes,PBG#3,RINZAT,,,0,17,0,0,,,,,,,,,
3716,BE,357,,RINS1011,,,RIN-S1-13-R1-002,Y,,,,,,,No,,,,0,,,,,Yes,PBG#3,RINZAT,,,0,5,0,0,,,,,,,,,
3717,BE,357,,RINS1010,,,RIN-S1-13-R1-003,Y,,,,,,,No,,,,0,,,,,Yes,PBG#3,RINZAT,,,0,1,0,0,,,,,,,,,
3718,BE,357,,RINS1015,,,RIN-S1-13-R1-004,Y,,,,,,,No,,,,0,,,,,Yes,PBG#3,RINZAT,,,0,1,0,0,,,,,,,,,
3719,BE,357,,RINS1018,,,RIN-S1-13-R1-005,Y,,,,,,,No,,,,0,,,,,Yes,PBG#3,RINZAT,,,0,1,0,0,,,,,,,,,
3720,BE,357,,RINS1019,,,RIN-S1-13-R1-006,Y,,,,,,,No,,,,0,,,,,Yes,PBG#3,RINZAT,,,0,6,0,0,,,,,,,,,
3721,BE,357,,RINS1054,,,RIN-S1-13-R1-007,Y,,,,,,,No,,,,0,,,,,Yes,PBG#3,RINZAT,,,1,2,0,0,,,,,,,,,
3722,BF,358,,,,,RIN-S1-13-R2-001,,,,,,,"just over the hill, couldn't really count well",Yes,1.5,60,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3723,BF,358,,,,,RIN-S1-13-R2-002,,,,,,,"very short, hard to see",Yes,12.5,14,West,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3724,BF,358,,,,,RIN-S1-13-R2-003,,,,,,,,Yes,12.5,105,West,0,3,0,0,full,,,,,,,,,,,,,,,,,,
3725,BF,358,,,,,RIN-S1-13-R2-004,,,,,,,Stem Count Validation,Yes,16,14,West,0,5,0,0,full,,,,,,,,,,,,,0,5,0,0,late full,
3726,BF,358,,,,,RIN-S1-13-R2-005,,,,,,,Stem Count Validation,Yes,42.5,5,West,0,3,0,0,late full,,,,,,,,,,,,,0,3,0,0,late full,
3727,BF,358,,,,,RIN-S1-13-R2-006,,,,,,,Stem Count Validation,Yes,96.5,19,East,0,3,0,0,full,,,,,,,,,,,,,0,2,0,0,late full,
3728,BF,358,,,,,RIN-S1-13-R2-007,,,,,,,,Yes,96.2,22,East,0,1,0,0,late full,,,,,,,,,,,,,,,,,,
3729,BF,358,,,,,RIN-S1-13-R2-008,,,,,,,,Yes,95,26,East,0,3,0,0,full,,,,,,,,,,,,,,,,,,
3730,BF,358,,,,,RIN-S1-13-R2-009,,,,,,,,Yes,94,5,East,0,3,0,0,full,,,,,,,,,,,,,,,,,,
3731,BF,358,,,,,RIN-S1-13-R2-010,,,,,,,,Yes,92.8,6,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3732,BF,358,,,,,RIN-S1-13-R2-011,,,,,,,,Yes,92.2,8,East,0,4,0,0,late full,,,,,,,,,,,,,,,,,,
3733,BF,358,,,,,RIN-S1-13-R2-012,,,,,,,,Yes,90.6,17,East,0,3,0,0,full,,,,,,,,,,,,,,,,,,
3734,BF,358,,,,,RIN-S1-13-R2-013,,,,,,,,Yes,90.6,13,East,0,2,0,0,late full,,,,,,,,,,,,,,,,,,
3735,BF,358,,,,,RIN-S1-13-R2-014,,,,,,,,Yes,88.4,11,East,0,4,0,0,late full,,,,,,,,,,,,,,,,,,
3736,BF,358,,,,,RIN-S1-13-R2-015,,,,,,,,Yes,87,24,East,0,3,0,0,late full,,,,,,,,,,,,,,,,,,
3737,BF,358,,,,,RIN-S1-13-R2-016,,,,,,,,Yes,86.4,16,East,0,3,0,0,late full,,,,,,,,,,,,,,,,,,
3738,BF,358,,,,,RIN-S1-13-R2-017,,,,,,,,Yes,85.6,7,East,0,2,0,0,late full,,,,,,,,,,,,,,,,,,
3739,BF,358,,,,,RIN-S1-13-R2-018,,,,,,,,Yes,85.3,24,East,0,4,0,0,late full,,,,,,,,,,,,,,,,,,
3740,BF,358,,,,,RIN-S1-13-R2-019,,,,,,,,Yes,84.2,10,East,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3741,BF,358,,,,,RIN-S1-13-R2-020,,,,,,,,Yes,84.1,21,East,0,3,0,0,late full,,,,,,,,,,,,,,,,,,
3742,BF,358,,,,,RIN-S1-13-R2-021,,,,,,,,Yes,83.1,6,East,0,4,0,0,late full,,,,,,,,,,,,,,,,,,
3743,BF,358,,,,,RIN-S1-13-R2-022,,,,,,,,Yes,82.1,1,East,0,1,0,0,late full,,,,,,,,,,,,,,,,,,
3744,BF,358,,,,,RIN-S1-13-R2-023,,,,,,,,Yes,80.5,18,East,0,2,0,0,late full,,,,,,,,,,,,,,,,,,
3745,BF,358,,,,,RIN-S1-13-R2-024,,,,,,,,Yes,79.7,12,East,0,1,0,0,late full,,,,,,,,,,,,,,,,,,
3746,BF,358,,,,,RIN-S1-13-R2-025,,,,,,,,Yes,78.7,17,East,0,5,0,0,full,,,,,,,,,,,,,,,,,,
3747,BF,358,,,,,RIN-S1-13-R2-026,,,,,,,,Yes,76.8,4,East,0,1,0,0,late full,,,,,,,,,,,,,,,,,,
3748,BF,358,,,,,RIN-S1-13-R2-027,,,,,,,,Yes,77.5,2,East,0,1,0,0,late full,,,,,,,,,,,,,,,,,,
3749,BF,358,,,,,RIN-S1-13-R2-028,,,,,,,,Yes,76.8,8,East,0,1,0,0,late full,,,,,,,,,,,,,,,,,,
3750,BF,358,,,,,RIN-S1-13-R2-029,,,,,,,,Yes,75.7,9,East,0,1,0,0,late full,,,,,,,,,,,,,,,,,,
3751,BF,358,,,,,RIN-S1-13-R2-030,,,,,,,,Yes,75.2,20,East,0,3,0,0,late full,,,,,,,,,,,,,,,,,,
3752,BF,358,,,,,RIN-S1-13-R2-031,,,,,,,,Yes,73.5,9,East,0,4,0,0,late full,,,,,,,,,,,,,,,,,,
3753,BF,358,,,,,RIN-S1-13-R2-032,,,,,,,,Yes,41.6,2,East,0,2,0,0,late full,,,,,,,,,,,,,,,,,,
3754,BF,358,,,,,RIN-S1-13-R2-033,,,,,,,,Yes,37.7,5,East,0,5,0,0,full,,,,,,,,,,,,,,,,,,
3755,BF,358,,,,,RIN-S1-13-R2-034,,,,,,,,Yes,37.8,8,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3756,BF,358,,,,,RIN-S1-13-R2-035,,,,,,,,Yes,35.6,6,East,0,12,0,0,late full,,,,,,,,,,,,,,,,,,
3757,BF,358,,,,,RIN-S1-13-R2-036,,,,,,,,Yes,32.8,4,East,0,11,0,0,full,,,,,,,,,,,,,,,,,,
3758,BF,358,,,,,RIN-S1-13-R2-037,,,,,,,,Yes,31.8,5,East,0,1,0,0,late full,,,,,,,,,,,,,,,,,,
3759,BF,358,,,,,RIN-S1-13-R2-038,,,,,,,,Yes,29.6,14,East,0,3,0,0,late full,,,,,,,,,,,,,,,,,,
3760,BF,358,,,,,RIN-S1-13-R2-039,,,,,,,,Yes,2.2,17,East,0,4,0,0,full,,,,,,,,,,,,,,,,,,
3761,BF,358,,,,,Accidental Row,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
3762,BG,359,,,,,RIN-S2-13-R2-001,,,,,,,,Yes,99,11,West,0,3,0,0,full,,,,,,,,,,,,,,,,,,
3763,BG,359,,,,,RIN-S2-13-R2-002,,,,,,,,Yes,99,44,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3764,BG,359,,,,,RIN-S2-13-R2-003,,,,,,,,Yes,96,31,West,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3765,BG,359,,,,,RIN-S2-13-R2-004,,,,,,,,Yes,97,52,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3766,BG,359,,,,,RIN-S2-13-R2-005,,,,,,,,Yes,97,48,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3767,BG,359,,,,,RIN-S2-13-R2-006,,,,,,,,Yes,97.5,52,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3768,BG,359,,,,,RIN-S2-13-R2-007,,,,,,,,Yes,97.5,51,West,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3769,BG,359,,,,,RIN-S2-13-R2-008,,,,,,,,Yes,95,49,West,0,6,0,0,full,,,,,,,,,,,,,,,,,,
3770,BG,359,,,,,RIN-S2-13-R2-009,,,,,,,,Yes,92,53,West,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3771,BG,359,,,,,RIN-S2-13-R2-010,,,,,,,,Yes,86,54,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3772,BG,359,,,,,RIN-S2-13-R2-011,,,,,,,,Yes,84,44,West,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3773,BG,359,,,,,RIN-S2-13-R2-012,,,,,,,,Yes,83,44,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3774,BG,359,,,,,RIN-S2-13-R2-013,,,,,,,,Yes,80,44,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3775,BG,359,,,,,RIN-S2-13-R2-014,,,,,,,,Yes,80,42,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3776,BG,359,,,,,RIN-S2-13-R2-015,,,,,,,,Yes,79.8,44,West,0,3,0,0,full,,,,,,,,,,,,,,,,,,
3777,BG,359,,,,,RIN-S2-13-R2-016,,,,,,,,Yes,79.8,36,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3778,BG,359,,,,,RIN-S2-13-R2-017,,,,,,,,Yes,73.7,36,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3779,BG,359,,,,,RIN-S2-13-R2-018,,,,,,,,Yes,70.8,34,West,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3780,BG,359,,,,,RIN-S2-13-R2-019,,,,,,,,Yes,69.1,45,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3781,BG,359,,,,,RIN-S2-13-R2-020,,,,,,,,Yes,66.1,42,West,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3782,BG,359,,,,,RIN-S2-13-R2-021,,,,,,,,Yes,66,54,West,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3783,BG,359,,,,,RIN-S2-13-R2-022,,,,,,,,Yes,66,36,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3784,BG,359,,,,,RIN-S2-13-R2-023,,,,,,,,Yes,66,35,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3785,BG,359,,,,,RIN-S2-13-R2-024,,,,,,,,Yes,66,36,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3786,BG,359,,,,,RIN-S2-13-R2-025,,,,,,,,Yes,66,38,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3787,BG,359,,,,,RIN-S2-13-R2-026,,,,,,,,Yes,66,43,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3788,BG,359,,,,,RIN-S2-13-R2-027,,,,,,,,Yes,66,39,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3789,BG,359,,,,,RIN-S2-13-R2-028,,,,,,,,Yes,66,6,West,0,5,0,0,full,,,,,,,,,,,,,,,,,,
3790,BG,359,,,,,RIN-S2-13-R2-029,,,,,,,,Yes,63,36,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3791,BG,359,,,,,RIN-S2-13-R2-030,,,,,,,,Yes,63,37,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3792,BG,359,,,,,RIN-S2-13-R2-031,,,,,,,,Yes,61,39,West,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3793,BG,359,,,,,RIN-S2-13-R2-032,,,,,,,,Yes,61,37,West,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3794,BG,359,,,,,RIN-S2-13-R2-033,,,,,,,,Yes,60,4,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3795,BG,359,,,,,RIN-S2-13-R2-034,,,,,,,,Yes,57,40,West,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3796,BG,359,,,,,RIN-S2-13-R2-035,,,,,,,,Yes,57,36,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3797,BG,359,,,,,RIN-S2-13-R2-036,,,,,,,,Yes,47,4,West,0,4,0,0,full,,,,,,,,,,,,,,,,,,
3798,BG,359,,,,,RIN-S2-13-R2-037,,,,,,,Stem Count Validated,Yes,42,46,West,0,7,0,0,full,,,,,,,,,,,,,1,6,0,3,late full,
3799,BG,359,,,,,RIN-S2-13-R2-038,,,,,,,Stem Count Validated,Yes,28,54,West,0,6,0,0,full,,,,,,,,,,,,,1,7,1,0,full,
3800,BG,359,,,,,RIN-S2-13-R2-039,,,,,,,1 pearl cresent nectaring,Yes,27,0,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3801,BG,359,,,,,RIN-S2-13-R2-040,,,,,,,Stem Count Validated,Yes,26,62,West,0,2,0,0,late full,,,,,,,,,,,,,0,2,0,0,full,
3802,BG,359,,,,,RIN-S2-13-R2-041,,,,,,,,Yes,16,0,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3803,BG,359,,,,,RIN-S2-13-R2-042,,,,,,,,Yes,14,0,West,1,0,0,0,in bud,,,,,,,,,,,,,,,,,,
3804,BG,359,,,,,RIN-S2-13-R2-043,,,,,,,,Yes,13,2,West,0,0,1,0,late,,,,,,,,,,,,,,,,,,
3805,BG,359,,,,,RIN-S2-13-R2-044,,,,,,,,Yes,13,3,West,0,1,2,0,late,,,,,,,,,,,,,,,,,,
3806,BG,359,,,,,RIN-S2-13-R2-045,,,,,,,,Yes,3,21,West,0,3,0,0,full,,,,,,,,,,,,,,,,,,
3807,BG,359,,,,,RIN-S2-13-R2-046,,,,,,,,Yes,2.8,21,West,0,4,0,0,full,,,,,,,,,,,,,,,,,,
3808,BG,359,,,,,RIN-S2-13-R2-047,,,,,,,,Yes,1,0,West,0,3,0,0,late full,,,,,,,,,,,,,,,,,,
3809,BG,359,,,,,RIN-S2-13-R2-048,,,,,,,,Yes,0,109,East,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3810,BG,359,,,,,RIN-S2-13-R2-049,,,,,,,,Yes,1,1,East,1,0,0,0,in bud,,,,,,,,,,,,,,,,,,
3811,BG,359,,,,,RIN-S2-13-R2-050,,,,,,,,Yes,5,2,East,0,1,0,0,late full,,,,,,,,,,,,,,,,,,
3812,BG,359,,,,,RIN-S2-13-R2-051,,,,,,,,Yes,9,5,East,0,1,0,0,late full,,,,,,,,,,,,,,,,,,
3813,BG,359,,,,,RIN-S2-13-R2-052,,,,,,,,Yes,10.8,2,East,0,1,0,0,late full,,,,,,,,,,,,,,,,,,
3814,BG,359,,,,,RIN-S2-13-R2-053,,,,,,,,Yes,25,1,East,0,2,0,0,late full,,,,,,,,,,,,,,,,,,
3815,BG,359,,,,,RIN-S2-13-R2-054,,,,,,,,Yes,26,1,East,0,1,0,0,late full,,,,,,,,,,,,,,,,,,
3816,BG,359,,,,,RIN-S2-13-R2-055,,,,,,,,Yes,26,0,East,0,1,0,0,late full,,,,,,,,,,,,,,,,,,
3817,BG,359,,,,,RIN-S2-13-R2-056,,,,,,,,Yes,26,89,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3818,BG,359,,,,,RIN-S2-13-R2-057,,,,,,,,Yes,30,0,East,0,6,0,0,late full,,,,,,,,,,,,,,,,,,
3819,BG,359,,,,,RIN-S2-13-R2-058,,,,,,,,Yes,37,9,East,0,4,0,0,late full,,,,,,,,,,,,,,,,,,
3820,BG,359,,,,,RIN-S2-13-R2-059,,,,,,,,Yes,100,13,East,0,15,0,0,full,,,,,,,,,,,,,,,,,,
3821,BG,359,,,,,RIN-S2-13-R2-060,,,,,,,,Yes,95,11,East,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3822,BG,359,,,,,RIN-S2-13-R2-061,,,,,,,,Yes,85.5,6,East,0,3,0,0,full,,,,,,,,,,,,,,,,,,
3823,BG,359,,,,,RIN-S2-13-R2-062,,,,,,,,Yes,80.5,30,East,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3824,BH,360,,RINW1033,,,RIN-W1-13-R1-001,Y,,,,,,,No,,,,0,,,,,Yes,,,,,0,12,0,0,,,,,,,,,
3825,BH,360,,RINW1018,,,RIN-W1-13-R1-002,Y,,,,,,,No,,,,0,,,,,Yes,,,,,0,10,0,0,,,,,,,,,
3826,BH,360,,RINW1009,,,RIN-W1-13-R1-003,Y,,,,,,,No,,,,0,,,,,Yes,,,,,0,27,0,2,,,,,,,,,
3827,BH,360,,RINW1002,,,RIN-W1-13-R1-004,Y,,,,,,,No,,,,0,,,,,Yes,,,,,0,2,0,0,,,,,,,,,
3828,BH,360,,RINW1003,,,RIN-W1-13-R1-005,Y,,,,,,,No,,,,0,,,,,Yes,,,,,0,1,0,1,,,,,,,,,
3829,BH,360,,RINW1020,,,RIN-W1-13-R1-006,Y,,,,,,,No,,,,0,,,,,Yes,,,,,0,5,0,0,,,,,,,,,
3830,BH,360,,RINW1097,,,RIN-W1-13-R1-007,Y,,,,,,,No,,,,0,,,,,Yes,,,,,1,2,0,0,,,,,,,,,
